rank,song,artist,image_url,spotify_id,streams_songs,weekly_gain_songs,year_songs,genre,language
"2,953",Collide,Justine Skye ft. Tyga,https://i.scdn.co/image/ab67616d00004851b1fd209c11e33b3902159ab2,0jUQSUOcM7lxVn5eVGTkzQ,578371991,298220,2014,R&B,English
"2,954",Sobredosis,Romeo Santos ft. Ozuna,https://i.scdn.co/image/ab67616d00004851827d0777f8cccdf5b7481442,5lwmRuXgjX8xIwlnauTZIP,578280959,446053,2017,Tropical,Spanish
"2,955",Adorn,Miguel,https://i.scdn.co/image/ab67616d0000485193bc52fe298b498ed5a806a4,360IAlyVv4PCEVjgyMZrxK,578043234,213139,2012,R&B,English
"2,956",Chica Ideal,Sebastián Yatra & Guaynaa,https://i.scdn.co/image/ab67616d0000485130123d6a8b10f441fae0529c,07YUOmWljBTXwIseAUd9TW,577802166,88052,2020,Pop,Spanish
"2,957",If You Want Love,NF,https://i.scdn.co/image/ab67616d00004851cd733919ee57d0cc466e152f,6fOMl44jA4Sp5b9PpYCkzz,577792172,122178,2017,Hip-hop,English
"2,958",Slow Down,Chase Atlantic,https://i.scdn.co/image/ab67616d00004851da513d25e8b3cdd4f43f7512,7cYEt1pqMgXJdq00hAwVpT,577566796,365146,2016,Alternative,English
"2,959",Broken Halos,Chris Stapleton,https://i.scdn.co/image/ab67616d000048516b3e3357c9192722c1236b49,4YLtscXsxbVgi031ovDDdh,577521826,227244,2017,Country,English
"2,960",What Goes Around.../...Comes Around (Interlude),Justin Timberlake,https://i.scdn.co/image/ab67616d00004851c68f26a3d34fbd0faed2b473,31TPClRtHm23RisEBtV3X7,577466471,500615,2006,R&B,English
"2,961",I Really Like You,Carly Rae Jepsen,https://i.scdn.co/image/ab67616d000048515708b3925c13b1b8d6fac466,6sFIWsNpZYqfjUpaCgueju,577226599,183576,2015,Pop,English
"2,962",We're Good,Dua Lipa,https://i.scdn.co/image/ab67616d000048510533e671385ca40f4998d308,6M2wZ9GZgrQXHCFfjv46we,577172724,86240,2021,Pop,English
"2,963",We Own It (Fast & Furious),2 Chainz & Wiz Khalifa,https://i.scdn.co/image/ab67616d00004851b4366694590f7164fad21fc7,17lzZA2AlOHwCwFALHttmp,577036798,178260,2013,Hip-hop,English
"2,964",Champagne Supernova,Oasis,https://i.scdn.co/image/ab67616d000048517a4c8c59851c88f6794c3cbf,2DaxqgrOhkeH0fpeiQq2f4,577014191,442378,1995,Rock,English
"2,965",My Hero,Foo Fighters,https://i.scdn.co/image/ab67616d000048514bc9bcdbdc9ac34e37d8b6bb,7jy3rLJdDQY21OgRLCZ9sD,576845504,267303,1997,Rock,English
"2,966",All Mine,Kanye West,https://i.scdn.co/image/ab67616d000048510cd942c1a864afa4e92d04f2,5K4W6rqBFWDnAN6FQUkS6x,576842838,73234,2018,Hip-hop,English
"2,967",Is It Over Now?,Taylor Swift,https://i.scdn.co/image/ab67616d00004851dc2bacae1dca83d26e2b1949,06HL4z0CvFAxyc27GXpf02,576789989,141386,2023,Pop,English
"2,968",Fuiste Tú,Ricardo Arjona ft. Gaby Moreno,https://i.scdn.co/image/ab67616d00004851e8c6e03075842dcd17447364,0h1zs4CTlU9D2QtgPxptUD,576746660,231010,2011,Pop,Spanish
"2,969",I Think I'm Okay,"MGK, Yungblud & Travis Barker",https://i.scdn.co/image/ab67616d00004851cfc4b1939aba562fc97159c5,6TIYQ3jFPwQSRmorSezPxX,576566246,153735,2019,Rock,English
"2,970",The Way,Ariana Grande ft. Mac Miller,https://i.scdn.co/image/ab67616d00004851ea28881e9e363244a4a2347b,66CXWjxzNUsdJxJ2JdwvnR,576433361,210200,2013,R&B,English
"2,971",The Way I Loved You [Taylor's Version],Taylor Swift,https://i.scdn.co/image/ab67616d00004851a48964b5d9a3d6968ae3e0de,06HL4z0CvFAxyc27GXpf02,576173557,225058,2021,Country,English
"2,972",Sad Girlz Luv Money [Kali Uchis Remix],Amaarae & Kali Uchis ft. Moliy,https://i.scdn.co/image/ab67616d000048519ce3288ac26035edf4351154,21UPYSRWFKwtqvSAnFnSvS,576166745,218617,2021,Afrobeats,English
"2,973",Final Song,MØ,https://i.scdn.co/image/ab67616d00004851b7a02217229178b771ed0d4c,0bdfiayQAKewqEvaU6rXCv,576098701,39534,2016,Pop,English
"2,974",Survivor,Destiny's Child,https://i.scdn.co/image/ab67616d000048517c83e8f225e70de4bb866c96,1Y8cdNmUJH7yBTd9yOvr5i,575930501,164496,2001,R&B,English
"2,975",Pocketful Of Sunshine,Natasha Bedingfield,https://i.scdn.co/image/ab67616d00004851d7c8cb32248bc6dad8fd265f,7o95ZoZt5ZYn31e9z1Hc0a,575776637,732593,2006,Pop,English
"2,976",Hells Bells,AC/DC,https://i.scdn.co/image/ab67616d000048510b51f8d91f3a21e8426361ae,711MCceyCBcFnzjGY4Q7Un,575702966,422522,1980,Hard Rock,English
"2,977",Loco,Netón Vega,https://i.scdn.co/image/ab67616d000048515c0540f97b3f95e387a9b58e,6pV5zH2LzjOUHaAvENdMMa,575572836,484065,2024,Reggaeton,Spanish
"2,978",Báilame [Remix],"Nacho, Yandel & Bad Bunny ft. Mambo Kingz & DJ Luian",https://i.scdn.co/image/ab67616d000048518d2b73caf2583f0acc86a301,2ayNSoKPCRAfjp6hQ76hRu,575482526,177067,2018,Reggaeton,Spanish
"2,979",Ransom [Juice Wrld Remix],Lil Tecca ft. Juice Wrld,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058,4Ga1P7PMIsmqEZqhYZQgDo,575095060,152368,2019,Hip-hop,English
"2,980",When You Say Nothing At All,Ronan Keating,https://i.scdn.co/image/ab67616d000048514acaf50f8a03a6972b555d7e,3nlHsNqwCSvT988ZfSW1Yh,574773654,179501,1999,Pop,English
"2,981",Band4Band,Central Cee & Lil Baby,https://i.scdn.co/image/ab67616d0000485158513cbc1bba4cd4c5f472ce,5H4yInM5zmHqpKIoMNAx4r,574761796,355127,2024,Hip-hop,English
"2,982",El Paciente,Alfredo Olivas,https://i.scdn.co/image/ab67616d0000485196cce97b64d15726c7343c81,5xYNmNkaWRqu3e5F4UXME8,574722332,299488,2017,Regional Mexican,Spanish
"2,983",Whatever,Kygo & Ava Max,https://i.scdn.co/image/ab67616d000048514d914470ab899815f103f5cc,23fqKkggKUBHNkbKtXEls4,574485765,263272,2024,Electronic,English
"2,984",Clavado En Un Bar,Maná,https://i.scdn.co/image/ab67616d000048512f770148868be769ff9f7a90,7okwEbXzyT2VffBmyQBWLz,574405412,401805,1997,Rock,Spanish
"2,985",On The Ground,Rosé,https://i.scdn.co/image/ab67616d00004851fdec91537c467efa0cd75e2f,3eVa5w3URK5duf6eyVDbu9,574186952,133597,2021,Pop,English
"2,986",Chemtrails Over The Country Club,Lana Del Rey,https://i.scdn.co/image/ab67616d00004851ca929c6e766cb8591a286e0d,00FQb4jTyendYWaN8pK0wa,574079785,385752,2021,Alternative,English
"2,987",Heart Of Gold,Neil Young,https://i.scdn.co/image/ab67616d0000485140007250b3b5624f2c63d050,6v8FB84lnmJs434UJf2Mrm,574010570,280325,1972,Folk,English
"2,988",Love Song,Sara Bareilles,https://i.scdn.co/image/ab67616d000048511c3e0a58f3ee28af2922e351,2Sqr0DXoaYABbjBo9HaMkM,573910880,137430,2007,Rock,English
"2,989",Olha A Explosão,MC Kevinho,https://i.scdn.co/image/ab67616d000048517c5d59bb72a01c156184f9ac,1mXAhKnZEdF6rotyyd4GBi,573899747,242957,2016,Brazilian funk,Portuguese
"2,990",El Final De Nuestra Historia,La Arrolladora Banda El Limón De Rene Camacho,https://i.scdn.co/image/ab67616d000048514c62e8e3c7ed95850c4914c0,5bSfBBCxY8QAk4Pifveisz,573737633,746655,2007,Regional Mexican,Spanish
"2,991",A Holly Jolly Christmas,Burl Ives,https://i.scdn.co/image/ab67616d00004851efe2a536761d4f8e8401ae62,0MHgLfmQdutffmvWe5XBTN,573445145,7236,1964,Seasonal,English
"2,992",Que Vas Hacer Hoy?,Omar Courtz & De La Rose,https://i.scdn.co/image/ab67616d00004851996764071dbd5240eefb2422,3E12tRURRvPfHz0hAMCFYc,573387920,628543,2024,Hip-hop,Spanish
"2,993",Anaconda,Nicki Minaj,https://i.scdn.co/image/ab67616d000048516fc944ef0967cf846c7539d6,0hCNtLu0JehylgoiP8L4Gh,573327077,141450,2014,Hip-hop,English
"2,994",Satellite,Harry Styles,https://i.scdn.co/image/ab67616d0000485182ce362511fb3d9dda6578ee,6KImCVD70vtIoJWnq6nGn3,573232231,337268,2022,Pop,English
"2,995",El Tóxico,Grupo Firme & Carín León,https://i.scdn.co/image/ab67616d0000485145a2d9c12491db98aa0d71ae,1dKdetem2xEmjgvyymzytS,573058278,195336,2020,Regional Mexican,Spanish
"2,996",Ranjha (राँझा),"Jasleen Royal, B Praak & Romy",https://i.scdn.co/image/ab67616d000048518b30ae7d71e792a5b06c992d,74OaRjmyh0XyRZsQQQ5l7c,572923797,202528,2021,Indian Film Music,Hindi
"2,997",I Did Something Bad,Taylor Swift,https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b,06HL4z0CvFAxyc27GXpf02,572823796,148616,2017,Electronic,English
"2,998",París,Ingratax,https://i.scdn.co/image/ab67616d00004851ecfbd5b62a18f8b3b0eb3e34,62YF0FglEltB3CnVIjoko8,572524247,60055,2021,Reggaeton,Spanish
"2,999",Walk On The Wild Side,Lou Reed,https://i.scdn.co/image/ab67616d00004851d55149748dca0e5a1f40778e,42TFhl7WlMRXiNqzSrnzPL,572465247,133140,1972,Alternative,English
"3,000",Never Lose Me,Flo Milli,https://i.scdn.co/image/ab67616d00004851eaad604cb3da6a689fd06857,08PvCOlef4xdOr20jFSTPd,572376127,325474,2023,Hip-hop,English
"3,001",Better Days,"Neiked, Mae Muller & Polo G",https://i.scdn.co/image/ab67616d000048516b742298f7f36717855c4caf,5H6xmHXjsq98NLbEjuE29f,572338058,117492,2021,Pop,English
"3,002",Where Is My Husband!,Raye,https://i.scdn.co/image/ab67616d000048512baa745a54eb2b504f782b3d,5KKpBU5eC2tJDzf0wmlRp2,572163527,3553166,2025,Soul / Motown R&B,English
"3,003",Sexy And I Know It,LMFAO,https://i.scdn.co/image/ab67616d000048511db908d5f66645cb158837ca,3sgFRtyBnxXD5ESfmbK4dl,572132559,255776,2011,Electronic,English
"3,004",Fantasy,Mariah Carey,https://i.scdn.co/image/ab67616d00004851749e9bfa78277f30ad2c9a9c,4iHNK0tOyZPYnBU7nGAgpQ,572084873,319497,1995,R&B,English
"3,005",What's The Difference,Dr. Dre ft. Eminem & Xzibit,https://i.scdn.co/image/ab67616d000048519b19c107109de740bad72df5,6DPYiyq5kWVQS4RGwxzPC7,571907693,205056,1999,Hip-hop,English
"3,006",Scott Street,Phoebe Bridgers,https://i.scdn.co/image/ab67616d0000485178d8e579122e4b9446954ee9,1r1uxoy19fzMxunt3ONAkG,571651313,419135,2017,Folk,English
"3,007",Call It What You Want,Taylor Swift,https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b,06HL4z0CvFAxyc27GXpf02,571647919,277520,2017,Pop,English
"3,008",Stop Crying Your Heart Out,Oasis,https://i.scdn.co/image/ab67616d00004851bd14866d69108524bc32fb37,2DaxqgrOhkeH0fpeiQq2f4,571459862,324773,2002,Rock,English
"3,009",Good Life,Kanye West ft. T-Pain,https://i.scdn.co/image/ab67616d0000485126f7f19c7f0381e56156c94a,5K4W6rqBFWDnAN6FQUkS6x,571459860,252041,2007,Hip-hop,English
"3,010",Ocean,Martin Garrix ft. Khalid,https://i.scdn.co/image/ab67616d00004851b800b91af812df0ce0dd2883,60d24wfXkVzDSfLS6hyCjZ,571454296,55289,2018,Pop,English
"3,011",Layla,Derek & The Dominos,https://i.scdn.co/image/ab67616d00004851924e661913c906bdbcfa60f0,2rc78XDH9zuJP6bm78lU8Z,571404308,250105,1970,Rock,English
"3,012",Walk,Pantera,https://i.scdn.co/image/ab67616d00004851347c0a40c1e3f0c890a6d9d6,14pVkFUHDL207LzLHtSA18,570936094,299692,1992,Metal,English
"3,013",Penjaga Hati,Nadhif Basalamah,https://i.scdn.co/image/ab67616d00004851f3e3f888fbfcc916ecce50a9,6UgERnTHmjk3qXM9x5vzyO,570863587,537280,2023,Folk,Indonesian
"3,014",Cocaine,Eric Clapton,https://i.scdn.co/image/ab67616d000048516f093a6ae88a5ca8ed53b9f7,6PAt558ZEZl0DmdXlnjMgD,570711781,165957,1977,Rock,English
"3,015",Qué Agonía,Yuridia & Ángela Aguilar,https://i.scdn.co/image/ab67616d000048519b21774cd4276fb67037b237,5B8ApeENp4bE4EE3LI8jK2,570662935,137150,2022,Regional Mexican,Spanish
"3,016",Happier Than Ever [Edited Version],Billie Eilish,https://i.scdn.co/image/ab67616d0000485131aa3ebe23f59778bff800c9,6qqNVTkY8uBg9cP3Jd7DAH,570533586,92024,2021,Rock,English
"3,017",Kloufrens,Bad Bunny,https://i.scdn.co/image/ab67616d00004851bbd45c8d36e0e045ef640411,4q3ewBCX7sLwd24euuV69X,570403106,1380397,2025,Reggaeton,Spanish
"3,018",Stargazing,Kygo ft. Justin Jesso,https://i.scdn.co/image/ab67616d00004851a333559091297eda04eba27c,23fqKkggKUBHNkbKtXEls4,570293082,49059,2017,Electronic,English
"3,019",Started From The Bottom,Drake,https://i.scdn.co/image/ab67616d00004851adfb5909ec66db5fbb4d06c8,3TVXtAsR1Inumwj472S9r4,570270371,110372,2013,Hip-hop,English
"3,020",Fall In Love With You,Montell Fish,https://i.scdn.co/image/ab67616d0000485138900c29071fe12d7a0a13cc,5nvWOyAkfNgVLKESq4fOj2,570107776,221012,2022,Alternative,English
"3,021",Pink Matter,Frank Ocean ft. André 3000,https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5,2h93pZq0e7k5yf4dywlkpM,569904401,445830,2012,R&B,English
"3,022",Loser,Beck,https://i.scdn.co/image/ab67616d0000485154196f32f292346d0ad9b528,3vbKDsSS70ZX9D2OcvbZmS,569852320,226625,1993,Alternative,English
"3,023",Mirrorball,Taylor Swift,https://i.scdn.co/image/ab67616d0000485195f754318336a07e85ec59bc,06HL4z0CvFAxyc27GXpf02,569789343,189003,2020,Folk,English
"3,024",What A Man Gotta Do,Jonas Brothers,https://i.scdn.co/image/ab67616d00004851237bd328b326879efe69fa74,7gOdHgIoIKoe4i9Tta6qdD,569782937,88698,2020,Pop,English
"3,025",Amárrame,Mon Laferte ft. Juanes,https://i.scdn.co/image/ab67616d000048516c303804ba7fe053607fe8c6,4boI7bJtmB1L3b1cuL75Zr,569777142,723720,2017,Pop,Spanish
"3,026",Inevitable,Shakira,https://i.scdn.co/image/ab67616d00004851bfcff1dd252b22bba16a2a5d,0EmeFodog0BfCgMzAIvKQp,569656074,424964,1998,Rock,Spanish
"3,027",The Days [Notion Remix],Chrystal & Notion,https://i.scdn.co/image/ab67616d000048519041b9965925059507fb44af,5bQ3wFgekuIMIcWJuxkqLK,569552895,926630,2024,Electronic,English
"3,028",Half A Man,Dean Lewis,https://i.scdn.co/image/ab67616d00004851a787f718fb485b66d6219247,3QSQFmccmX81fWCUSPTS7y,569540551,242718,2019,Pop,English
"3,029",Barbie World,"Nicki Minaj, Ice Spice & Aqua",https://i.scdn.co/image/ab67616d00004851d16ac0ec27653182d719ab36,0hCNtLu0JehylgoiP8L4Gh,569492387,92004,2023,Hip-hop,English
"3,030",Don't Matter To Me,Drake & Michael Jackson,https://i.scdn.co/image/ab67616d00004851f907de96b9a4fbc04accc0d5,3TVXtAsR1Inumwj472S9r4,569481542,160976,2018,R&B,English
"3,031",Pretty Savage,Blackpink,https://i.scdn.co/image/ab67616d000048517dd8f95320e8ef08aa121dfe,41MozSoPIsD1dJM0CLPjZF,569362315,192150,2020,K-Pop,Korean
"3,032",Pyramids,Frank Ocean,https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5,2h93pZq0e7k5yf4dywlkpM,569236574,430633,2012,Soul / Motown R&B,English
"3,033",Virgen,Adolescent's Orquesta,https://i.scdn.co/image/ab67616d00004851c30c9fc1d43d8e1ca14ecbe6,70nxnxEqDQIEWneRjg2Q4O,569209280,405271,2001,Tropical,Spanish
"3,034",Georgia,Vance Joy,https://i.scdn.co/image/ab67616d000048517cffb8896928039a0a10e4e7,10exVja0key0uqUkk6LJRT,569083664,120558,2014,Folk,English
"3,035",Crying In The Club,Camila Cabello,https://i.scdn.co/image/ab67616d00004851cec62b81146fe4d116fbb2fa,4nDoRrQiYLoBzwC5BhVJzF,569065578,64915,2017,Pop,English
"3,036",Headlock,Imogen Heap,https://i.scdn.co/image/ab67616d000048510cabafb8b01b956fae313c57,6Xb4ezwoAQC4516kI89nWz,569020717,757310,2005,Alternative,English
"3,037",Mamacita,"Black Eyed Peas, Ozuna & J. Rey Soul",https://i.scdn.co/image/ab67616d000048517a7bb3f6985052cd97c15279,1yxSLGMDHlW21z4YXirZDS,568469723,67433,2020,Reggaeton,Spanish
"3,038",Everyday,Logic & Marshmello,https://i.scdn.co/image/ab67616d00004851e19b1b51cdd35051e17cf6dc,4xRYI6VqpkE3UwrDrAZL8L,568460321,37411,2018,Hip-hop,English
"3,039",Wanted Dead Or Alive,Bon Jovi,https://i.scdn.co/image/ab67616d000048511336b31b6a1799f0de5807ac,58lV9VcRSjABbAbfWS6skp,568450152,196587,1986,Hard Rock,English
"3,040",Speechless,Dan + Shay,https://i.scdn.co/image/ab67616d0000485105e4408393e1c81a8ab1bf26,7z5WFjZAIYejWy0NI5lv4T,568390852,81889,2018,Country,English
"3,041",Ay Vamos,J Balvin,https://i.scdn.co/image/ab67616d000048514277da4c011dcc87f012bbab,1vyhD5VmyZ7KMfW5gqLgo5,568369492,421328,2014,Reggaeton,Spanish
"3,042",Nokia,Drake,https://i.scdn.co/image/ab67616d00004851b5a28a256eae6dc0424fef59,3TVXtAsR1Inumwj472S9r4,568020152,670979,2025,Hip-hop,English
"3,043",Remember,Becky Hill & David Guetta,https://i.scdn.co/image/ab67616d00004851afeb6f4556e7125e4272780f,4EPJlUEBy49EX1wuFOvtjK,567788419,120926,2021,Electronic,English
"3,044",Say Something,Justin Timberlake ft. Chris Stapleton,https://i.scdn.co/image/ab67616d000048514626ff0fee963da605f6aa06,31TPClRtHm23RisEBtV3X7,567689248,85373,2018,Country,English
"3,045",Tears Dry On Their Own,Amy Winehouse,https://i.scdn.co/image/ab67616d0000485176ffb5b5ab045d22c81235c1,6Q192DXotxtaysaqNPy5yR,567431014,343248,2006,Soul / Motown R&B,English
"3,046",Barracuda,Heart,https://i.scdn.co/image/ab67616d000048519cef5b2e4c9104c678973f44,34jw2BbxjoYalTp8cJFCPv,567425324,173815,1977,Rock,English
"3,047",Alone,Heart,https://i.scdn.co/image/ab67616d0000485109467e05060a265e54c5b2b3,34jw2BbxjoYalTp8cJFCPv,567354114,346776,1987,Rock,English
"3,048",I Could Be The One,Avicii & Nicky Romero ft. Noonie Bao,https://i.scdn.co/image/ab67616d00004851d1f3c40cd2e251e04ae6413f,1vCWHaC5f2uS3yhpwWbIA6,567189065,255548,2012,Electronic,English
"3,049",Super Rich Kids,Frank Ocean ft. Earl Sweatshirt,https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5,2h93pZq0e7k5yf4dywlkpM,567147627,217089,2012,R&B,English
"3,050",Anywhere,Rita Ora,https://i.scdn.co/image/ab67616d00004851f1b136eb0388414a8225a348,5CCwRZC6euC8Odo6y9X8jr,567089432,88213,2017,Pop,English
"3,051",Fergalicious,Fergie ft. will.i.am,https://i.scdn.co/image/ab67616d00004851dff485f83e3fc1cccdd55eff,3r17AfJCCUqC9Lf0OAc73G,566976039,191306,2006,Pop,English
"3,052",The Anthem,Good Charlotte,https://i.scdn.co/image/ab67616d0000485139bdded45c21f2ecae363a8f,5aYyPjAsLj7UzANzdupwnS,566905036,221231,2002,Rock,English
"3,053",Any Way You Want It,Journey,https://i.scdn.co/image/ab67616d000048517e8045e318486885fe243817,0rvjqX7ttXeg3mTy8Xscbt,566801715,164473,1980,Rock,English
"3,054",In Da Getto,J Balvin & Skrillex,https://i.scdn.co/image/ab67616d00004851922a7339d969b5f0262580f5,1vyhD5VmyZ7KMfW5gqLgo5,566705274,134458,2021,Electronic,Spanish
"3,055",Eventually,Tame Impala,https://i.scdn.co/image/ab67616d000048519e1cfc756886ac782e363d79,5INjqkS1o8h1imAzPqGZBb,566432667,310308,2015,Alternative,English
"3,056",Holding Out For A Hero,Bonnie Tyler,https://i.scdn.co/image/ab67616d00004851d2675cb6847d1b1da9fc28a3,0SD4eZCN4Kr0wQk56hCdh2,566427410,263259,1984,Pop,English
"3,057",Sugar,Brockhampton,https://i.scdn.co/image/ab67616d000048516f3faf235f4251dfa575f843,1Bl6wpkWCQ4KVgnASpvzzA,566423522,99131,2019,Hip-hop,English
"3,058",Favorito,Camilo,https://i.scdn.co/image/ab67616d0000485170f823e59fb628187d79edc7,28gNT5KBp7IjEOQoevXf9N,566298307,88833,2020,Pop,Spanish
"3,059",Islands In The Stream,Kenny Rogers & Dolly Parton,https://i.scdn.co/image/ab67616d00004851ab243ed96c6518acc60f9b1b,32vWCbZh0xZ4o9gkz4PsEU,566263300,352732,1983,Country,English
"3,060",Always On Time,Ja Rule ft. Ashanti,https://i.scdn.co/image/ab67616d0000485198590fd341411b3ba27d0554,1J2VVASYAamtQ3Bt8wGgA6,566218571,241915,2001,Hip-hop,English
"3,061",Tokyo Drift (Fast & Furious),Teriyaki Boyz,https://i.scdn.co/image/ab67616d000048513ae83806562c5f297da4a888,7HBai5xymOxIWoMWvWshe1,566151957,395484,2006,Hip-hop,Japanese
"3,062",Dark Knight Dummo,Trippie Redd ft. Travis Scott,https://i.scdn.co/image/ab67616d00004851e71ccb392305961631deb63b,6Xgp2XMz1fhVYe7i6yNAax,566133821,143854,2017,Hip-hop,English
"3,063",This Is Me Trying,Taylor Swift,https://i.scdn.co/image/ab67616d0000485195f754318336a07e85ec59bc,06HL4z0CvFAxyc27GXpf02,566060272,224712,2020,Alternative,English
"3,064",You Spin Me Round (Like A Record),Dead Or Alive,https://i.scdn.co/image/ab67616d00004851bd0c47e4cfb4ee327e53bc73,5WWSL6rElJeUk3Uc1S2RyD,565984334,233809,1984,Alternative,English
"3,065",Energy,Drake,https://i.scdn.co/image/ab67616d000048512090f4f6cc406e6d3c306733,3TVXtAsR1Inumwj472S9r4,565950231,114815,2015,Hip-hop,English
"3,066",Heaven,Kane Brown,https://i.scdn.co/image/ab67616d00004851c7ee084acfc2d7ca0b112b5c,3oSJ7TBVCWMDMiYjXNiCKE,565928592,81938,2017,Country,English
"3,067",When I Look At You,Miley Cyrus,https://i.scdn.co/image/ab67616d00004851d6c3ad6a2a27471e1d5e8103,5YGY8feqx7naU7z4HrwZM6,565776472,164636,2009,Rock,English
"3,068",Show Me Love,WizTheMc & Bees & Honey,https://i.scdn.co/image/ab67616d0000485112a333a62cf1a898ce04218a,3ebS2RuCq8QeLyndUDmgB5,565620288,832687,2025,Electronic,English
"3,069",Bartender,T-Pain ft. Akon,https://i.scdn.co/image/ab67616d00004851baf2f329d4feeb19761eddf4,3aQeKQSyrW4qWr35idm0cy,565497639,305759,2007,R&B,English
"3,070",Uwaie,Kapo,https://i.scdn.co/image/ab67616d0000485139290ff0d906d7a7af9e2059,3UTF2no3muGdiFXVujl94i,565325407,696002,2024,Afrobeats,Spanish
"3,071",I Hate U,SZA,https://i.scdn.co/image/ab67616d00004851c5276ed6cb0287df8d9be07f,7tYKF4w9nC0nq9CsPZTHyP,565182263,115473,2021,R&B,English
"3,072",Bags,Clairo,https://i.scdn.co/image/ab67616d0000485133ccb60f9b2785ef691b2fbc,3l0CmX0FuQjFxr8SK7Vqag,564808730,348464,2019,Alternative,English
"3,073",Fanática Sensual,Plan B,https://i.scdn.co/image/ab67616d000048519ffb99a9a28c0adeb365c4c7,2jSGzJw0ebJLu7OLVSOcBP,564727572,517329,2014,Reggaeton,Spanish
"3,074",Last Last,Burna Boy,https://i.scdn.co/image/ab67616d000048511298bf27f92f0db9a2baaca3,3wcj11K77LjEY1PkEazffa,564632712,254983,2022,Afrobeats,English
"3,075",Fresh Eyes,Andy Grammer,https://i.scdn.co/image/ab67616d00004851d3ef562e372ed65d6f37e991,2oX42qP5ineK3hrhBECLmj,564511578,72109,2016,Pop,English
"3,076",Capital Letters,Hailee Steinfeld,https://i.scdn.co/image/ab67616d00004851e6b21553ff34841d526c774f,5p7f24Rk5HkUZsaS3BLG5F,564453334,132751,2018,Pop,English
"3,077",San Lucas,Kevin Kaarl,https://i.scdn.co/image/ab67616d000048513e4b5368bf7ad20f19cc4812,6OBGbSaBUvQtk9wpQfDbOE,564213329,272986,2019,Folk,Spanish
"3,078",Breathe (In The Air),Pink Floyd,https://i.scdn.co/image/ab67616d00004851d3709135d1005baa36939d80,0k17h0D3J5VfsdmQ1iZtE9,563992443,474647,1973,Rock,English
"3,079",Drunk Text,Henry Moodie,https://i.scdn.co/image/ab67616d00004851fbcb59071e40163ffc25b6f9,7hr9W3IjXcm3UlLY7guLk5,563861130,231660,2023,Pop,English
"3,080",Slow Dancing,V,https://i.scdn.co/image/ab67616d000048518e504c5aedaae49a73ed4963,3JsHnjpbhX4SnySpvpa9DK,563532599,203970,2023,R&B,Korean
"3,081",Everybody Hurts,R.E.M.,https://i.scdn.co/image/ab67616d00004851ace3e7aae0b7c78bbe1c4f35,4KWTAlx2RvbpseOGMEmROg,563354725,236545,1992,Alternative,English
"3,082",A-Punk,Vampire Weekend,https://i.scdn.co/image/ab67616d00004851eabfe5d94aad05cb6485444b,5BvJzeQpmsdsFp4HGUYUEx,563216222,109006,2008,Alternative,English
"3,083",Para No Verte Más,La Mosca Tsé-Tsé,https://i.scdn.co/image/ab67616d0000485160fc79eea7acba5248619f82,60nua3AsVSfADZtg5Hdz3W,563205655,318184,1999,Alternative,Spanish
"3,084",Starlight,Muse,https://i.scdn.co/image/ab67616d0000485128933b808bfb4cbbd0385400,12Chz98pHFMPJEknJQMWvI,563017123,260633,2006,Rock,English
"3,085",Morado,J Balvin,https://i.scdn.co/image/ab67616d0000485135692baca45542527d742d0d,1vyhD5VmyZ7KMfW5gqLgo5,562928775,172105,2020,Reggaeton,Spanish
